SeatNo,SeatType,IsAvailable,DepartTime,FlightNo,ArrivalTime
1B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
1C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
1D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
1E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
1F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
2A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
2B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
2C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
2D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
2E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
2F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
3A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
3B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
3C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
3D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
3E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
3F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
4A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
4B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
4C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
4D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
4E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
4F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
5A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
5B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
5C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
5D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
5E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
5F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
6A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
6B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
6C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
6D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
6E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
6F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
7A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
7B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
7C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
7D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
7E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
7F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
8A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
8B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
8C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
8D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
8E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
8F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
9A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
9B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
9C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
9D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
9E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
9F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
10A,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
10B,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
10C,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
10D,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
10E,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
10F,ECONOMY,true,2025-09-26 21:01:37,BA709,2025-09-27 07:01:37
1A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
1B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
1C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
1D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
1E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
1F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
2A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
2B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
2C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
2D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
2E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
2F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
3A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
3B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
3C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
3D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
3E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
3F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
4A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
4B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
4C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
4D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
4E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
4F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
5A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
5B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
5C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
5D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
5E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
5F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
6A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
6B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
6C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
6D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
6E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
6F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
7A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
7B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
7C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
7D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
7E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
7F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
8A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
8B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
8C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
8D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
8E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
8F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
9A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
9B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
9C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
9D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
9E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
9F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
10A,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
10B,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
10C,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
10D,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
10E,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
10F,ECONOMY,true,2025-11-03 20:59:12,CX639,2025-11-03 22:59:12
1A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
1B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
1C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
1D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
1E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
1F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
2A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
2B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
2C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
2D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
2E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
2F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
3A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
3B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
3C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
3D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
3E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
3F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
4A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
4B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
4C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
4D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
4E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
4F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
5A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
5B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
5C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
5D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
5E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
5F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
6A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
6B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
6C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
6D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
6E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
6F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
7A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
7B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
7C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
7D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
7E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
7F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
8A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
8B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
8C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
8D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
8E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
8F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
9A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
9B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
9C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
9D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
9E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
9F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
10A,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
10B,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
10C,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
10D,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
10E,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
10F,ECONOMY,true,2025-10-03 16:37:19,BA473,2025-10-03 19:37:19
1A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
1B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
1C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
1D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
1E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
1F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
2A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
2B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
2C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
2D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
2E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
2F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
3A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
3B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
3C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
3D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
3E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
3F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
4A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
4B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
4C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
4D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
4E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
4F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
5A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
5B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
5C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
5D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
5E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
5F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
6A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
6B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
6C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
6D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
6E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
6F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
7A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
7B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
7C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
7D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
7E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
7F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
8A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
8B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
8C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
8D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
8E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
8F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
9A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
9B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
9C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
9D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
9E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
9F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
10A,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
10B,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
10C,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
10D,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
10E,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
10F,ECONOMY,true,2025-09-20 20:08:20,CX668,2025-09-21 03:08:20
1A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
1B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
1C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
1D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
1E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
1F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
2A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
2B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
2C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
2D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
2E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
2F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
3A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
3B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
3C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
3D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
3E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
3F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
4A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
4B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
4C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
4D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
4E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
4F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
5A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
5B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
5C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
5D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
5E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
5F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
6A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
6B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
6C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
6D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
6E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
6F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
7A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
7B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
7C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
7D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
7E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
7F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
8A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
8B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
8C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
8D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
8E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
8F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
9A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
9B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
9C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
9D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
9E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
9F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
10A,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
10B,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
10C,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
10D,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
10E,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
10F,ECONOMY,true,2025-09-25 20:08:20,CX669,2025-09-26 03:08:20
1A,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
1B,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
1C,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
1D,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
1E,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
1F,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
2A,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
2B,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
2C,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
2D,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
2E,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
2F,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
3A,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
3B,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
3C,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
3D,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
3E,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
3F,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
4A,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
4B,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
4C,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
4D,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
4E,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
4F,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
5A,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
5B,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
5C,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
5D,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
5E,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
5F,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
6A,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
6B,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
6C,ECONOMY,true,2025-09-08 18:41:34,BA394,2025-09-09 04:41:34
